category,name,date,text
citations,Lyndon B. Johnson,"August 22, 1968","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM
TO
COMPANY A, 1ST BATTALION, 35TH INFANTRY UNITED STATES ARMY
for distinguishing itself by outstanding performance of duty and exceptional valor in action against a numerically superior and heavily armed North Vietnamese Army force in Pleiku Province, Republic of Vietnam, on 28-29 May 1966. During the afternoon of 28 May 1966, Company A was directed to move to the assistance of Company B, 2d Battalion, 35th Infantry, which was heavily engaged by a determined and well equipped enemy. Moving by helicopter lift, Company A arrived in the battle area by 1700 hours and joined the beleaguered unit. During the next 20 hours the enemy attacked in multi-battalion strength with uncommon determination and intensity of effort. Outnumbered and surrounded, Company A fought valiantly, shoulder to shoulder, with Company B as successive waves of the foe sought to overrun their position. With great professional skill, the officers and men of Company A repelled each enemy onslaught. Gallant acts by all men and inspired leadership were the order of the day. When the roar of battle subsided, the enemy had withdrawn to reorganize his battered units, leaving 241 of his troops dead and numerous weapons as mute evidence of the intensity of the engagement and the valiant efforts of the defenders. Through their heroic stand, another illustrious page was written in United States military annals, honoring forever the men of Company A, 1st Battalion, 35th Infantry, and providing a strong source of inspiration for all personnel within the United States Army.
LYNDON B. JOHNSON
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM
TO
COMPANY B, 2D BATTALION, 35TH INFANTRY UNITED STATES ARMY
helicopter landings at 1055 hours the first for distinguishing itself by outstanding performance of duty and exceptional valor in action against a numerically superior and heavily armed North Vietnamese force in Pleiku Province, Republic of Vietnam, on 28-29 May 1966. Company B commenced day and immediately received fire from the determined and well equipped foe. For the next 26 hours, the enemy made a determined effort to destroy the American force. Subsequently reinforced by Company A, 1st Battalion, 35th Infantry, the defenders dug in to meet the repeated enemy assaults of multi-battalion strength. With great professional skill, the officers and men of Company B courageously defeated each enemy onslaught. Gallant acts and outstanding leadership inspired a common purpose and fighting capability that ultimately defeated the enemy. When the roar of battle subsided, the enemy had withdrawn to reorganize his battered units, leaving 241 of his troops dead and numerous weapons as mute evidence of the intensity of the engagement and the valiant efforts of the defenders. Through their heroic stand, another illustrious page was written in United States military history; honoring forever the men of Company B, 2d Battalion, 35th Infantry, and providing a strong source of inspiration for all personnel within the United States Army.
LYNDON B. JOHNSON
"
citations,Dwight D. Eisenhower,"December 19, 1960","
CITATION TO ACCOMPANY THE AWARD OF
THE NATIONAL SECURITY MEDAL
TO
ROBERT MURPHY
ROBERT MURPHY is hereby awarded the National Security Medal.
As Foreign Service Officer, Ambassador, Deputy Under Secretary of State, and Under Secretary of State for Political Affairs he has made an outstanding contribution to the security of the United States. A man of legendary achievement in the cause of freedom during World War II, he has brought to the subsequent councils of the nation rare qualities of idealism and statesmanship in the analysis and resolution of international problems of the greatest complexity. A shrewd observer, a wise counselor, a strong leader, and a diplomat of skill and decision, he has provided steady guidance and made an invaluable contribution to the conduct of foreign affairs and to the development of national intelligence in support of our national security.
"
citations,Dwight D. Eisenhower,"August 04, 1955","
[Text read by Cmdr. Edward L. Beach, Naval Aide to the President]
THE PRESIDENT of the United States takes pleasure in awarding the Distinguished Service Medal (Gold Star in lieu of Fourth Award) to
ADMIRAL ROBERT B. CARNEY, UNITED STATES NAVY
for service as set forth in the following
CITATION:
For exceptionally meritorious service to the Government of the United States in a duty of great responsibility as Chief of Naval Operations and Member of the Joint Chiefs of Staff for a period of two years commencing 17 August 1953. Exercising the highest quality of command leadership during this period of international tension, Admiral Carney displayed foresight and keen understanding in directing the unified commands for which he was executive agent. He greatly furthered combat readiness of Naval operating forces by insisting upon incorporating the latest scientific developments into naval construction programs. As a Member of the Joint Chiefs of Staff he participated in the formulation of strategic plans for the defense of the United States and the establishment of policy dedicated to maintaining peace and freedom throughout the world. In this capacity he fostered and promoted the most harmonious relationships among the Services. Admiral Carney's contribution to the aspirations of mankind and to the Government of the United States will always reflect the highest credit upon himself and the United States Naval Service.
DWIGHT D. EISENHOWER
"
citations,Lyndon B. Johnson,"September 23, 1968","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM
TO THE FOLLOWING UNITS OF 3D BRIGADE, 4TH INFANTRY DIVISION:
BRIGADE COMMAND AND CONTROL PARTY
AT FSB GOLD 3D BATTALION (LESS COMPANY C), 22D INFANTRY 2D BATTALION (LESS COMPANY B), 34TH ARMOR 2D BATTALION, 77TH ARTILLERY 2D BATTALION, 22D INFANTRY 2D BATTALION, 12TH INFANTRY
The 3d Brigade, 4th Infantry Division and the attached and assigned units distinguished themselves by extraordinary heroism while engaged in military operations on 21 March 1967 in Suoi Tre, Republic of Vietnam. During the early morning hours the Viet Cong 272d Main Force Regiment, reinforced, launched a massive and determined ground attack and overran elements of the 3d Battalion, 22d Infantry, and 2d Battalion, 77th Artillery, located at Fire Support Base Gold near Suoi Tre, Republic of Vietnam. As the enemy penetrated the perimeter, the American troops set up an interim perimeter and continued to fire on the enemy. When the Viet Cong directed anti-tank fire upon the artillery positions, heroic gun crews repaired their damaged guns and, at several points, fired directly into the advancing enemy. While the battle continued to rage and grow in intensity, the Brigade Commander was directing the 2d Battalion of the 12th Infantry, the 22d Infantry (Mechanized), and the 34th Armor, to the besieged fire support base. At the same time, the support and service elements of the brigade began a furious aerial resupply of ammunition and medical supplies from the brigade rear base camp at Dau Tieng. As the 2d Battalion, 12th Infantry, began its overland move to the fire support base, a heavy concentration of enemy mortar fire was directed upon their positions. Concurrently, mechanized and armor elements began moving across the Suoi Samat River at a ford which had only recently been located and which previously had been thought impassable. The mechanized unit, followed by the armor battalion, drove into the western sector of the engaged perimeter passing through engaged elements of the 2d Battalion, 12th Infantry. Striking the Viet Gong on the flank, the 2d Battalion, 22d Infantry, smashed through the enemy with such intensity and ferocity that the enemy attack faltered and broke. As the fleeing and now shattered enemy force retreated to the northeast, the 2d Battalion, 34th Armor swept the position destroying large numbers of Viet Cong. Throughout the battle, fighters of the United States Air Force, directed by the brigade's forward air controllers, provided close support to the fire support base and hammered enemy concentrations outside the perimeter. As the Forward Air Controller aircraft dived through heavy anti-aircraft fire to mark enemy positions, the plane was hit by ground fire, and crashed. After securing the fire support base, a sweep of the area was conducted, revealing a total of 647 Viet Cong bodies and 10 enemy captured. It is estimated that an additional 200 enemy were killed as a result of the aerial and artillery bombardments. Friendly casualties were extremely light, resulting in only 33 killed and 187 wounded. Through their fortitude and determination, the personnel of the 3d Brigade, 4th Infantry Division, and attached units were able in great measure to cripple a large Viet Cong force. Their devotion to duty and extraordinary heroism reflect distinct credit upon themselves and the Armed Forces of the United States.
LYNDON B. JOHNSON
"
citations,Dwight D. Eisenhower,"February 04, 1960","
THE PRESIDENT of the United States takes pleasure in presenting awards to:
MR. JACQUES PICCARD
LIEUTENANT DON WALSH, U.S. NAVY
DR. ANDREAS B. RECHNITZER
LIEUTENANT LAWRENCE A. SHUMAKER, U.S. NAVY
CITATION:
For outstanding contributions to the United States and science in the field of oceanographic research.
These officers and distinguished scientists are richly deserving of the appreciation and acclaim of the Government and the people of the United States. Their marked professional skill and resourcefulness, their scientific studies and courageous efforts while conducting operations at great personal risk, culminated on 23 January 1960 in a dive by the bathyscaph Trieste to the unprecedented depth of 37,800 feet, the deepest spot on the ocean floor known to man. This dive and others before it were made in the interest of science and to collect data for the United States Navy in this previously unexplored area of the earth. This, the first penetration of the deepest parts of the ocean, impressively demonstrates that the United States is in the forefront of oceanographic research.
As President of the United States, I extend the nation's recognition and gratitude for your resourcefulness, courage and devotion to duty and your contributions to our country and to all free men. I offer my personal congratulations.
"
citations,Dwight D. Eisenhower,"August 17, 1953","
THE PRESIDENT of the United States in the name of The Congress takes pleasure in presenting the Medal of Honor to
SECOND LIEUTENANT GEORGE H. O'BRIEN, JR.,
UNITED STATES MARINE CORPS RESERVE,
for service as set forth in the following
CITATION:
For conspicuous gallantry and intrepidity at the risk of his life above and beyond the call of duty as a Rifle Platoon Commander of Company H, Third Battalion, Seventh Marines, First Marine Division (Reinforced), in action against enemy aggressor forces in Korea on 27 October 1952. With his platoon subjected to an intense mortar and artillery bombardment while preparing to assault a vitally important hill position on the main line of resistance which had been overrun by a numerically superior enemy force on the preceding night, Second Lieutenant O'Brien leaped from his trench when the attack signal was given and, shouting for his men to follow, raced across an exposed saddle and up the enemy-held hill through a virtual hail of deadly small-arms, artillery and mortar fire. Although shot through the arm and thrown to the ground by hostile automatic-weapons fire as he neared the well-entrenched enemy position, he bravely regained his feet, waved his men onward and continued to spearhead the assault, pausing only long enough to go to the aid of a wounded Marine. Encountering the enemy at close range, he proceeded to hurl hand grenades into the bunkers and, utilizing his carbine to best advantage in savage hand-to-hand combat, succeeded in killing at ]east three of the enemy. Struck down by the concussion of grenades on three occasions during the subsequent action, he steadfastly refused to be evacuated for medical treatment and continued to lead his platoon in the assault for a period of nearly four hours, repeatedly encouraging his men and maintaining superb direction of the unit. With the attack halted, he set up a defense with his remaining forces to prepare for a counterattack, personally checking each position, attending to the wounded and expediting their evacuation. When a relief of the position was effected by another unit, he remained to cover the withdrawal and to assure that no wounded were left behind. By his exceptionally daring and forceful leadership in the face of overwhelming odds, Second Lieutenant O'Brien served as a constant source of inspiration to all who observed him and was greatly instrumental in the recapture of a strategic position on the main line of resistance. His indomitable determination and valiant fighting spirit reflect the highest credit upon himself and enhance the finest traditions of the United States Naval Service.
DWIGHT D. EISENHOWER
"
citations,William J. Clinton,"December 10, 1997","
For the past 50 years, Elinor Guggenheimer has been a tenacious and effective champion on behalf of America's children. She began her crusade by persuading New York City to assume funding of Federal day care centers following World War II. Later, as founding President of the Child Care Action Campaign, she helped to elevate day care to a national concern. Throughout a lifetime of service, she has expanded the focus of her advocacy and generously lent her talents to issues that confront seniors, women, and consumers. Elly Guggenheimer's indomitable spirit and extraordinary efforts to improve the lives of her fellow citizens have helped to illuminate our common path to a better America.
WILLIAM J. CLINTON
"
citations,Lyndon B. Johnson,"February 20, 1967","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION
TO
THE 21ST TACTICAL AIR SUPPORT SQUADRON
The 21st Tactical Air Support Squadron, Pacific Air Forces, distinguished itself by extraordinary gallantry in connection with military operations against an opposing armed force in Southeast Asia, from 1 August 1965 to 1 February 1966. During this period, personnel of the 21st Tactical Air Support Squadron repeatedly risked their own lives by exposing themselves to hostile ground fire while flying unarmed aircraft in order to effectively identify enemy targets and direct air strikes. Their actions resulted in the success of major ground operations and the saving of hundreds of friendly lives. The extraordinary heroism displayed by this unit in the pursuit of its mission is in keeping with the highest standards of performance and traditions of the United States military service. By their gallantry and untiring devotion to duty, the personnel of the 21st Tactical Air Support Squadron reflect great credit upon themselves and the United States Air Force.
LYNDON B. JOHNSON
"
citations,Lyndon B. Johnson,"May 16, 1968","
CITATION TO ACCOMPANY THE AWARD OF
THE PRESIDENTIAL UNIT CITATION
TO THE
355TH TACTICAL FIGHTER WING
The 355th Tactical Fighter Wing, Pacific Air Forces, distinguished itself by extraordinary heroism and outstanding professionalism while participating in combat operations in Southeast Asia from 1 January 1966 to 10 October 1966. During this period aircrew members and support personnel demonstrated exceptional valor and outstanding devotion to duty in the face of extremely difficult circumstances. Flying over 11,000 sorties, many against the most heavily defended targets in North Vietnam, the Wing expended 36,091 tons of bombs, 22,224 rockets, 101 missiles and 1,160,000 rounds of 20 mm ammunition to inflict severe damage to a major military complex, an enemy arsenal, key transportation facilities, surface-to-air missile sites and major fuel storage areas. These sorties destroyed large quantities of war materiel and made the enemy's movement of equipment, personnel and supplies into South Vietnam more costly and difficult. In addition, two enemy aircraft were destroyed and eight were damaged in aerial combat. Support personnel of the Wing not only were able to maintain the high sortie rate despite the severe weather conditions and battle damage to the aircraft but also made major improvements in the base to greatly increase its efficiency and to increase its capacity three-fold. The extraordinary heroism, superb airmanship, aggressiveness and dedication to mission accomplishment displayed by members of the 355th Tactical Fighter Wing have reflected the highest credit upon themselves and are in keeping with the highest traditions of the United States Air Force.
LYNDON B. JOHNSON
"
citations,Lyndon B. Johnson,"December 20, 1968","
THE PRESIDENT of the United States takes pleasure in presenting the
PRESIDENTIAL UNIT CITATION
TO
USS KITTY HAWK ( CVA---63 )
AND
ATTACK CARRIER AIR WING
ELEVEN (CVW--II)
for service set forth in the following
CITATION:
For exceptionally meritorious and heroic service from 23 December 1967 to 1 June 1968 while participating in combat operations in Southeast Asia in support of United States national policy. As a unit of Task Force Seventy-seven, USS KITTY HAWK and embarked Attack Carrier Air Wing ELEVEN launched numerous major strikes on significant military targets in North Vietnam, and succeeded in inflicting extensive damage and destruction to sites and installations vital to the enemy's operations. Continuously overcoming formidable enemy defenses and hazardous weather conditions to project aggressive, effective naval air power against the enemy, KITTY HAWK and her embarked air wing accomplished all assigned tasks expeditiously, and contributed substantially to the United States combat air efforts in Southeast Asia. The exceptional professionalism, enthusiasm, and unstinting devotion to duty displayed by the officers and men of USS KITTY HAWK and embarked Attack Carrier Air Wing ELEVEN were in keeping with the highest traditions of the United States Naval Service.
LYNDON B. JOHNSON
"
citations,Lyndon B. Johnson,"May 19, 1967","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM TO THE 1ST SQUADRON, 4TH CAVALRY, 1ST INFANTRY DIVISION
The 1st Squadron, 4th Cavalry, 1st Infantry Division distinguished itself by extraordinary heroism in connection with military operations against hostile forces in Birth Long Province, Republic of Vietnam during the period June to July 1966. On 8 June 1966, Troop A, 1st Squadron, 4th Cavalry was moving north along Highway 13 to the vicinity of An Loc to conduct area reconnaissance and offensive operations. The lead tank was hit by a command detonated mine which was the signal for three Viet Cong battalions to open a full-scale attack from both sides of the road. The three Viet Cong battalions occupied defensive fortifications and were heavily equipped with recoilless rifles, automatic weapons and a variety of small arms. Troop A immediately closed with the insurgent force in a fierce assault. Maneuver room was limited due to marshy terrain on either side of the highway. Continuous, multi-direction assaults were attempted by the desperate insurgent forces, but in each case they were halted by accurate tank, automatic, and individual weapons fire. With an indomitable fighting spirit, continuous fire and movement was used to steadily close on the insurgent force. The courageous fighting of the cavalrymen routed the Viet Cong from their emplacements. The gallant actions of Troop A in this six-hour battle was an eminent success. In addition, the armed helicopters of Troop D, 1st Squadron, 4th Cavalry, the supporting artillery, and Air Force fighter aircraft contributed immeasurably to the success of the battle by bringing devastating fire on the Viet Cong. The actions resulted in a count of 105 insurgents killed and a large number of Viet Cong weapons captured. On the morning of 30 June 1966, Troops B and C were conducting armed reconnaissance north of An Loc on Highway 13, when they were struck by a Viet Cong regiment. The insurgent force poured a volume of mortar, recoilless rifle and automatic weapons fire into the column from the front and two sides. Fire was immediately returned by the Squadron, engaging the Viet Cong at point-blank range. The insurgents, concealed next to the road, made repeated attempts to overrun the Squadron by use of hand grenades at close range, point-blank firing, and fanatical assaults. Maneuver by the cavalrymen was again severely hampered by dense brush and marshy soil and they were forced to conduct their fight from extremely vulnerable positions. Although four platoon leaders were killed or wounded in the first hour, the gallant stand of the cavalrymen resulted in total defeat of the hostile force, whose scattered survivors fled from the battlefield. On the morning of 9 July, the Squadron's B, C, and D troops deployed southwest of An Loc to lure the insurgents into contact. The reinforced Viet Cong regiment, again covered in the heavy growth along the road, launched a powerful attack under the cover of intense mortar, small arms, automatic weapons, and grenades and .50 caliber machine gun fire. The intensity of the threehour fight equaled the two earlier and longer engagements. The lack of proximate landing zones for the infantry delayed the planned reinforcement and required the Squadron to bear the entire force of the numerically superior insurgent force attack for two hours. The cavalrymen, with immediately responsive and continuous support by air and artillery, heroically stood their ground and broke the Viet Cong attack. The determination displayed by the 1st Squadron, 4th United States Cavalry during the three decisive battles of operation El Paso II resulted in significant victories. The Squadron's indomitable courage resulted in 712 confirmed hostile dead, an estimated 850 additional killed, and large quantities of captured weapons and equipment. The conspicuous gallantry and extraordinary heroism of the 1st Squadron, 4th Cavalry, 1st Infantry Division is in keeping with the finest traditions of the military service and reflects great credit upon all who participated in these significant battles.
LYNDON B. JOHNSON
"
citations,Harry S Truman,"November 27, 1945","
CITATION FOR THE LEGION OF
MERIT DEGREE OF COMMANDER
LIEUTENANT GENERAL Sir Gordon N. Macready, K.B.E., C.B., C.M.G., D.S.O., M.C., performed exceptionally meritorious service as Commander, British Army Staff, Washington, from June 1942 to September 1945. He represented the British Army Council in North America and was responsible for all liaison between the British War Office and the United States War Department. During his tenure the Allied armies victoriously assaulted Fortress Europe from all sides and brought the war on that continent to a successful conclusion. To this combined achievement, he made a distinguished contribution by assuring close and complete liaison, thus aiding materially in the task of developing and delivering the full measure of our military might. As representative of the Chief of the Imperial General Staff on the Combined Chiefs of Staff, General Macready gave a full measure of his rich military experience and superior judgment to the making of important strategic decisions. As British military representative on the Munitions Assignment Board and the Combined Production and Resources Board, he rendered highly valuable services in the determination of policies related to the combined logistical effort. As a member of the Combined Civil Affairs Committee, he demonstrated his wisdom and keenness of insight in dealing with problems affecting the rehabilitation of a war-ravaged world. By his outstanding performance of duty, General Macready reflected great credit upon himself as a soldier and upon the British Army which he represented.
HARRY S. TRUMAN
"
citations,Lyndon B. Johnson,"October 09, 1968","
THE PRESIDENT of the United States takes pleasure in presenting the
PRESIDENTIAL UNIT CITATION TO THE
FIRST MARINE AIRCRAFT WING
for service as set forth in the following
CITATION:
For extraordinary heroism and outstanding performance of duty in action against the North Vietnamese Army and Viet Cong forces in the Republic of Vietnam, from 11 May 1965 to 15 September 1967. Throughout this period, the First Marine Aircraft Wing, operating in I and II Corps tactical -zones of the Republic of Vietnam, North Vietnam, and adjacent waters, sought out and destroyed determined enemy forces and provided combat air support to ground forces of the Free World and the Republic of Vietnam. Participating in 195 major operations, and thousands of other attacks, the Wing continuously and aggressively carried the battle to the elusive enemy in bitterly contested actions. Operations such as DOUBLE EAGLE, HARVEST MOON, STARLITE, HASTINGS, PRAIRIE, UNION, HICKORY, COCHISE, AND SWIFT, reflect the high degree of superior airmanship, valor, devotion to duty and professionalism exhibited by personnel of the Wing. Although heavily committed to increased combat operations, the Wing developed and successfully employed new weapons, tactics, and procedures against the hard-core communist forces with gratifying results. Through the aggressive actions of the Wing, military and political victories were denied the insurgent communist forces, thereby providing a more stable atmosphere for the legally constituted Government of the Republic of Vietnam. The establishment, and logistical support of many separate airfields throughout the I Corps tactical zone and the vital air supply support provided the III Marine Amphibious Force and its allied ground forces, was a tribute to the resourcefulness and determination of the Wing. This dependable support was provided under the most trying and difficult combat conditions. Flying in fair weather and foul, against a fanatical, well-armed enemy, the uncommon courage and intrepidity of the Marine pilots and supporting Wing personnel, acting in a concerted team effort, contributed to another glorious chapter in an already illustrious history. The valor, devotion to duty, aggressive spirit, professionalism, and ingenuity of the entire First Marine Aircraft Wing in battle against a well trained, dangerous, and determined enemy, reflected the highest degree of heroism and exemplary performance, and were in keeping with the highest traditions of the Marine Corps and the United States Naval Service.
LYNDON B. JOHNSON
"
citations,Harry S Truman,"January 11, 1946","
CITATION FOR DISTINGUISHED SERVICE MEDAL
(Oak Leaf Cluster)
MAJOR GENERAL William J. Donovan served in the highly important and responsible position of Director of Strategic Services, Joint Chiefs of Staff, from June 1942 to August 1945. With ability, judgment and foresight he anticipated the need for secret intelligence, research and analysis, and the conduct of unorthodox methods of warfare in support of military operations. He extended his organization to operate in overseas theaters and neutral areas, and through his many diversified activities gave valuable service in the field of intelligence and special operations to theater commanders, the Joint Chiefs of Staff, the State Department and other government agencies. Through his successful achievements, General Donovan contributed in a high degree to the success of military operations in the prosecution of the war.
HARRY S. TRUMAN
"
citations,Lyndon B. Johnson,"November 20, 1968","
CITATION TO ACCOMPANY THE AWARD OF THE PRESIDENTIAL UNIT CITATION TO THE 602D FIGHTER SQUADRON
The 602d Fighter Squadron, Pacific Air Forces, distinguished itself by extraordinary heroism in connection with military operations against opposing armed forces in Southeast Asia from 12 April 1967 to 30 July 1967. During this period, the pilots of the 602d Fighter Squadron flew approximately 400 sorties a month in the accomplishment of their diverse and extremely hazardous mission. Despite a formidable array of defenses, the Squadron was responsible for the safe recovery of 25 aircrew members, approximately 2,000 enemy troop losses, and the destruction of 120 trucks, numerous buildings, and a host of anti-aircraft weapons. Through their extraordinary heroism, superb airmanship, and aggressiveness in the face of the enemy, members of the 602d Fighter Squadron reflected the highest credit upon themselves and the United States Air Force.
LYNDON B. JOHNSON
"
citations,Lyndon B. Johnson,"June 25, 1968","
CITATION TO ACCOMPANY THE AWARD OF THE PRESIDENTIAL UNIT
CITATION TO THE 8TH TACTICAL FIGHTER WING
The 8th Tactical Fighter Wing, Pacific Air Forces, distinguished itself by extraordinary heroism, outstanding professionalism, and exceptional dedication to mission accomplishment in action against enemy forces in Southeast Asia from 16 December 1966 to 2 January 1967. Given the task to prepare for and to conduct a maximum attack on enemy aircraft while continuing its normal combat missions, personnel of the Wing met the task with comprehensive planning, careful preparation, extra effort and aggressive execution. The gallantry, determination, and esprit de corps shown by the men of the Wing led to a highly successful fighter sweep on 2 January 1967. Displaying superb airmanship and outstanding combat professionalism, aircrews of the 8th Tactical Fighter Wing destroyed seven MIG-21 high performance aircraft within a 15 minute period without loss or damage to friendly aircraft. This outstanding aerial achievement, carried out under extremely difficult and hazardous conditions, significantly reduced the hostile forces' fighter defenses thereby making an important contribution to the Free World forces' ability to maintain air superiority over enemy territory. The outstanding success of the mission testifies to the singular valor and the unselfish devotion to duty displayed by the personnel of the 8th Tactical Fighter Wing, and reflects great credit upon themselves and the United States Air Force.
LYNDON B. JOHNSON
"
citations,Dwight D. Eisenhower,"April 10, 1954","
THE PRESIDENT of the United States of America, authorized by Act of Congress March 3, 1863 has awarded in the name of The Congress the Medal of Honor to
FIRST LIEUTENANT (THEN MASTER SERGEANT)
BENJAMIN F. WILSON, UNITED STATES ARMY
for conspicuous gallantry and intrepidity at the risk of his life above and beyond the call of duty in action with the enemy:
Lieutenant Wilson, Infantry, United States Army, a member of Company 1, 31st Infantry Regiment, 7th Infantry Division, distinguished himself by conspicuous gallantry and indomitable courage above and beyond the call of duty in action against the enemy near Hwach'onMyon, Korea, on 5 June 1951. Company I was committed to attack and secure commanding terrain stubbornly defended by a numerically superior hostile force emplaced in well-fortified positions. When the spearheading element was pinned down by withering hostile fire, he dashed forward and, firing his rifle and throwing grenades, neutralized the position denying the advance and killed four enemy soldiers manning submachine guns. After the assault platoon moved up, occupied the position and a base of fire was established, he led a bayonet attack which reduced the objective and killed approximately twenty-seven hostile soldiers. While friendly forces were consolidating the newly-won gain, the enemy launched a counterattack and Lieutenant Wilson, realizing the imminent threat of being overrun, made a determined lone-man charge, killing seven and wounding two of the enemy, and routing the remainder in disorder. After the position was organized, he led an assault carrying to approximately fifteen yards of the final objective, when enemy fire halted the advance. He ordered the platoon to withdraw and, although painfully wounded in this action, remained to provide covering fire. During an ensuing counterattack, the commanding officer and first platoon leader became casualties. Unhesitatingly, Lieutenant Wilson charged the enemy ranks and fought valiantly, killing three enemy soldiers with his rifle before it was wrested from his hands, and annihilating four others with his entrenching tool. His courageous delaying action enabled his comrades to reorganize and effect an orderly withdrawal. While directing evacuation of the wounded, he suffered a second wound, but elected to remain on the position until assured that all of the men had reached safety. Lieutenant Wilson's sustained valor and intrepid actions reflect utmost credit upon himself and uphold the honored traditions of the military service.
DWIGHT D. EISENHOWER
"
citations,Harry S Truman,"June 08, 1945","
MAJOR GENERAL Edwin M. Watson, United States Army, served as Military Aide to the President for a period of nearly twelve years, from 1 June 1933 to 20 February 1945, the last six years of which he also served as Secretary to the President. During this time momentous decisions were required on the most critical problems that have ever confronted the Nation. While General Watson filled the post of Military Aide to the President, the greatest peacetime Army in history was organized; the country was thrown into war on a world-wide scale and was well on the road to victory at the time of General Watson's death.
General Watson's broad and thorough knowledge and his genial manner enabled him as Military Aide to be of the greatest assistance to the Commander-in-Chief. His familiarity with the problems pertaining to the Army enabled him to enhance greatly the confidence reposed in the Nation's military leaders by the President and other high officials in the Government. His devotion to duty and unfailing loyalty to the Commander-in-Chief and the Army kept General Watson at his post despite failing health and against medical advice. He served as Military Aide to the President with distinction, thereby contributing in no small part to the successful prosecution of the war.
"
citations,Harry S Truman,"May 01, 1947","
CITATION TO ACCOMPANY THE AWARD OF THE LEGION OF MERIT DEGREE OF CHIEF COMMANDER TO MIGUEL ALEMAN
HIS EXCELLENCY Miguel Aleman, President and Commander-in-Chief of the Armed Forces of Mexico, has displayed unswerving friendship to the United States and to the ideals of the Good Neighbor Policy, the success of which he has done so much to assure. His eagerness to enhance the bonds of friendship between Mexico and the United States and his strong backing of the progressive and liberal foreign policy of his government have established a shining pattern of the spirit which is making Pan Americanism the true brotherhood of the nations of America.
HARRY S. TRUMAN
"
citations,Dwight D. Eisenhower,"December 21, 1960","
CITATION
JAMES FORBIS BROWNLEE
FOR HIS LIFETIME of public service, the people of the United States owe to James F. Brownlee their profound thanks.
In World War II and the Korean War, Mr. Brownlee occupied governmental positions of great responsibility and contributed markedly to the success of the Nation's efforts. During the past two decades, at critical periods in our national life, in war and peace, he has repeatedly contributed to the Federal Government counsel and strength of outstanding value.
For exceptionally meritorious conduct and outstanding performance on behalf of his countrymen, I cite this record of a patriot.
DWIGHT D. EISENHOWER
"
citations,Dwight D. Eisenhower,"October 09, 1957","
CITATION TO ACCOMPANY THE AWARD OF THE MEDAL OF FREEDOM
TO
CHARLES E. WILSON
FOR EXCEPTIONALLY MERITORIOUS
SERVICE AND CONTRIBUTIONS TO THE SECURITY OF THE UNITED STATES
For nearly five years, the positive leadership, sound judgment, and unceasing efforts of Secretary of Defense Charles Erwin Wilson, have been major factors in strengthening the security of the United States and its allies against aggression.
Under his guidance, the effectiveness of the armed forces of the United States has been greatly increased. Their strategic deployment to endangered parts of the world has been a major factor in the preservation of peace. Military assistance programs, including the provision of modern weapons, carried out under his supervision, have bolstered the will and determination of our allies to resist aggression. The common defense of free nations has been greatly furthered by his frequent discussions with foreign leaders both abroad and at home.
Under his leadership, the military programs of the Department of Defense were adjusted from the immediate requirements of the Korean conflict to those for the long range security of our country; increased emphasis was placed on the introduction of modern weapons, giving unprecedented striking power to all the Military Services; improved efficiency in management and administration permitted the achievement of our military objectives without danger to the economic welfare of the Nation.
His selfless devotion to duty and firm adherence to the basic principles and ideals upon which our country was rounded have made possible his many major accomplishments.
In recognition of his outstanding and dedicated service, I take great pleasure in presenting the Medal of Freedom to Charles Erwin Wilson.
DWIGHT D. EISENHOWER
"
